date,adm2_id,ADM2_PCODE,n_pixels,rfh,rfh_avg,r1h,r1h_avg,r3h,r3h_avg,rfq,r1q,r3q,version
#date,#adm2+id,#adm2+code,#indicator+n_pixels+num,#indicator+rfh+num,#indicator+rfh_avg+num,#indicator+r1h+num,#indicator+r1h_avg+num,#indicator+r3h+num,#indicator+r3h_avg+num,#indicator+rfq+pct,#indicator+r1q+pct,#indicator+r3q+pct,#status
1997-04-21,1008006,NP0550303,46.0,37.9348,12.8203,59.6957,36.9478,85.413,89.6797,240.932,148.4534,95.7196,final
1997-05-01,1008006,NP0550303,46.0,12.6957,26.7594,60.2174,52.0094,94.9565,108.142,55.7178,113.2367,88.8393,final
1997-05-11,1008006,NP0550303,46.0,9.8696,23.2442,60.5,62.8239,101.6957,119.9514,52.6464,96.8089,85.9518,final
1997-05-21,1008006,NP0550303,46.0,58.9348,40.5957,81.5,90.5993,157.6739,155.1326,140.2212,90.9549,101.5389,final
1997-06-01,1008006,NP0550303,46.0,27.587,70.5188,96.3913,134.3587,180.1739,216.9181,43.1508,73.6993,83.8073,final
1997-06-11,1008006,NP0550303,46.0,36.913,87.9674,123.4348,199.0819,211.3261,296.1116,45.0836,63.8194,72.3024,final
1997-06-21,1008006,NP0550303,46.0,124.8261,120.5797,189.3261,279.0659,330.5217,406.613,103.3814,68.9552,81.7357,final
1997-07-01,1008006,NP0550303,46.0,60.0435,149.5514,221.7826,358.0986,378.3913,544.4667,42.0853,62.9675,70.0477,final
1997-07-11,1008006,NP0550303,46.0,83.2609,144.0572,268.1304,414.1884,452.0652,676.0942,59.2127,65.5677,67.3472,final
1997-07-21,1008006,NP0550303,46.0,88.413,132.3348,231.7174,425.9435,502.5435,795.6087,68.0185,55.447,63.6219,final
1997-08-01,1008006,NP0550303,46.0,124.5,100.2638,296.1739,376.6558,614.3478,869.113,123.0243,79.1851,71.0202,final
1997-08-11,1008006,NP0550303,46.0,135.5,122.9725,348.413,355.571,739.9783,968.8413,109.7892,98.042,76.619,final
1997-08-21,1008006,NP0550303,46.0,31.8043,125.579,291.8043,348.8152,712.8478,1053.8246,28.1855,84.1114,67.948,final
1997-09-01,1008006,NP0550303,46.0,44.9565,71.8688,212.2609,320.4203,730.2174,1055.1746,64.9893,67.2661,69.4926,final
1997-09-11,1008006,NP0550303,46.0,63.3913,58.6594,140.1522,256.1072,756.6957,1025.8667,107.4331,56.4254,74.0149,final
1997-09-21,1008006,NP0550303,46.0,10.3261,43.5464,118.6739,174.0746,642.1957,948.8333,31.57,69.9031,68.0197,final
1997-10-01,1008006,NP0550303,46.0,14.5435,20.5181,88.2609,122.7239,596.6957,819.8,76.5867,74.034,73.1135,final
1997-10-11,1008006,NP0550303,46.0,14.5435,17.4696,39.413,81.5341,527.9783,693.2123,86.9776,53.9832,76.503,final
1997-10-21,1008006,NP0550303,46.0,26.413,15.4688,55.5,53.4565,465.9783,576.3464,153.4676,103.2203,81.177,final
1997-11-01,1008006,NP0550303,46.0,2.0,1.7159,42.9565,34.6543,343.4783,477.7986,104.2296,118.5921,72.464,final
1997-11-11,1008006,NP0550303,46.0,0.9348,0.808,29.3478,17.9928,208.913,355.6341,102.1834,140.5643,59.8722,final
1997-11-21,1008006,NP0550303,46.0,1.7609,0.8601,4.6957,3.3841,178.8696,230.9152,115.3703,109.7997,78.3967,final
1997-12-01,1008006,NP0550303,46.0,3.2826,2.4681,5.9783,4.1362,137.1957,161.5145,110.9063,113.0306,85.8211,final
1997-12-11,1008006,NP0550303,46.0,2.587,2.4029,7.6304,5.7312,76.3913,105.258,102.4863,112.0733,74.9547,final
1997-12-21,1008006,NP0550303,46.0,3.0217,2.9659,8.8913,7.837,69.087,64.6775,100.7004,105.911,105.9046,final
1998-01-01,1008006,NP0550303,46.0,1.8696,5.5775,7.4783,10.9464,56.413,49.737,64.9449,83.4429,111.1758,final
1998-01-11,1008006,NP0550303,46.0,3.6087,6.8667,8.5,15.4101,45.4783,39.1341,72.5452,72.8056,112.912,final
1998-01-21,1008006,NP0550303,46.0,9.4565,6.9261,14.9348,19.3703,28.5217,30.5913,121.2176,84.898,94.9015,final
1998-02-01,1008006,NP0550303,46.0,2.9565,8.2971,16.0217,22.0899,29.4783,37.1725,59.8365,81.0902,83.6892,final
1998-02-11,1008006,NP0550303,46.0,3.5435,11.4348,15.9565,26.658,32.087,47.7993,51.9841,70.8073,72.8157,final
1998-02-21,1008006,NP0550303,46.0,9.6522,5.4145,16.1522,25.1464,39.9783,52.3536,140.6902,74.4093,80.1529,final
1998-03-01,1008006,NP0550303,46.0,11.1304,8.7333,24.3261,25.5826,47.8261,58.6188,117.4546,96.4687,84.2714,final
1998-03-11,1008006,NP0550303,46.0,12.6957,8.7739,33.4783,22.9217,57.9348,64.9899,128.4722,132.0655,90.592,final
1998-03-21,1008006,NP0550303,46.0,14.6304,10.0783,38.4565,27.5855,69.5435,72.1022,130.1903,128.9234,96.8835,final
1998-04-01,1008006,NP0550303,46.0,15.1304,11.6978,42.4565,30.55,82.8043,78.2225,120.5572,129.3626,105.1936,final
1998-04-11,1008006,NP0550303,46.0,5.8696,12.4297,35.6304,34.2058,85.0652,83.7855,62.3623,103.2227,101.3645,final
1998-04-21,1008006,NP0550303,46.0,18.7391,12.8203,39.7391,36.9478,94.3478,89.6797,133.2141,105.9455,104.6831,final
1998-05-01,1008006,NP0550303,46.0,60.913,26.7594,85.5217,52.0094,152.3043,108.142,207.5386,154.0439,137.3807,final
1998-05-11,1008006,NP0550303,46.0,12.5,23.2442,92.1522,62.8239,161.2609,119.9514,61.9596,140.2728,131.7883,final
1998-05-21,1008006,NP0550303,46.0,39.1087,40.5957,112.5217,90.5993,190.7174,155.1326,96.7388,121.7919,121.5492,final
1998-06-01,1008006,NP0550303,46.0,35.2609,70.5188,86.8696,134.3587,214.8478,216.9181,53.3124,67.1034,99.0876,final
1998-06-11,1008006,NP0550303,46.0,100.1957,87.9674,174.5652,199.0819,302.3478,296.1116,113.1533,88.2741,102.0372,final
1998-06-21,1008006,NP0550303,46.0,149.5652,120.5797,285.0217,279.0659,437.2826,406.613,123.0814,102.0604,107.3616,final
1998-07-01,1008006,NP0550303,46.0,296.587,149.5514,546.3478,358.0986,718.7391,544.4667,195.1369,151.141,131.4306,final
1998-07-11,1008006,NP0550303,46.0,114.1522,144.0572,560.3043,414.1884,827.0217,676.0942,79.9372,134.446,121.9981,final
1998-07-21,1008006,NP0550303,46.0,132.2391,132.3348,542.9783,425.9435,940.5217,795.6087,99.9304,126.8463,117.988,final
1998-08-01,1008006,NP0550303,46.0,105.2826,100.2638,351.6739,376.6558,984.8913,869.113,104.7679,93.539,113.1699,final
1998-08-11,1008006,NP0550303,46.0,83.6522,122.9725,321.1739,355.571,1056.0435,968.8413,69.2744,90.5909,108.9087,final
1998-08-21,1008006,NP0550303,46.0,172.587,125.579,361.5217,348.8152,1189.5217,1053.8246,135.9996,103.5412,112.7556,final
1998-09-01,1008006,NP0550303,46.0,43.913,71.8688,300.1522,320.4203,1198.1739,1055.1746,63.6318,93.866,113.425,final
1998-09-11,1008006,NP0550303,46.0,45.5217,58.6594,262.0217,256.1072,1143.5,1025.8667,79.3625,102.2226,111.356,final
1998-09-21,1008006,NP0550303,46.0,114.1739,43.5464,203.6087,174.0746,1108.1087,948.8333,245.4847,116.0446,116.6114,final
1998-10-01,1008006,NP0550303,46.0,14.6304,20.5181,174.3261,122.7239,826.1522,819.8,76.9274,138.8793,100.7655,final
1998-10-11,1008006,NP0550303,46.0,32.087,17.4696,160.8913,81.5341,744.087,693.2123,165.0542,186.697,107.2346,final
1998-10-21,1008006,NP0550303,46.0,11.913,15.4688,58.6304,53.4565,623.7609,576.3464,82.6282,108.1535,108.0864,final
1998-11-01,1008006,NP0550303,46.0,2.0,1.7159,46.0,34.6543,520.4783,477.7986,104.2296,125.4077,108.7495,final
1998-11-11,1008006,NP0550303,46.0,0.8913,0.808,14.8043,17.9928,437.7174,355.6341,101.4348,88.6099,122.4496,final
1998-11-21,1008006,NP0550303,46.0,0.8913,0.8601,3.7826,3.3841,266.0217,230.9152,100.5317,102.9778,114.5721,final
1998-12-01,1008006,NP0550303,46.0,2.5435,2.4681,4.3261,4.1362,224.6522,161.5145,101.0091,101.343,136.8119,final
1998-12-11,1008006,NP0550303,46.0,2.6087,2.4029,6.0435,5.7312,181.7391,105.258,102.78,101.9854,166.3565,final
1998-12-21,1008006,NP0550303,46.0,2.7391,2.9659,7.8913,7.837,70.3043,64.6775,97.1527,100.3047,107.5348,final
1999-01-01,1008006,NP0550303,46.0,5.087,5.5775,10.4348,10.9464,60.7609,49.737,95.3621,97.5576,118.4541,final
1999-01-11,1008006,NP0550303,46.0,3.5217,6.8667,11.3478,15.4101,32.1957,39.1341,71.8124,84.013,85.8786,final
1999-01-21,1008006,NP0550303,46.0,3.7826,6.9261,12.3913,19.3703,24.0652,30.5913,73.642,76.2379,83.9225,final
1999-02-01,1008006,NP0550303,46.0,17.0652,8.2971,24.3696,22.0899,39.1304,37.1725,165.9401,107.1041,104.1507,final
1999-02-11,1008006,NP0550303,46.0,4.9783,11.4348,25.8261,26.658,43.2174,47.7993,60.7143,97.7307,92.0728,final
1999-02-21,1008006,NP0550303,46.0,6.5435,5.4145,28.587,25.1464,48.8696,52.3536,110.8405,109.7893,94.4124,final
1999-03-01,1008006,NP0550303,46.0,5.9565,8.7333,17.4783,25.5826,52.2826,58.6188,79.7805,77.2239,90.766,final
1999-03-11,1008006,NP0550303,46.0,5.1304,8.7739,17.6304,22.9217,54.8043,64.9899,73.548,83.9276,86.4175,final
1999-03-21,1008006,NP0550303,46.0,5.7826,10.0783,16.8696,27.5855,57.8478,72.1022,71.511,71.4892,82.6383,final
1999-04-01,1008006,NP0550303,46.0,9.1087,11.6978,20.0217,30.55,61.8696,78.2225,84.4942,74.0363,81.464,final
1999-04-11,1008006,NP0550303,46.0,3.7609,12.4297,18.6522,34.2058,62.1087,83.7855,50.264,64.8154,76.8868,final
1999-04-21,1008006,NP0550303,46.0,3.1304,12.8203,16.0,36.9478,61.4565,89.6797,45.6246,55.3806,71.6861,final
1999-05-01,1008006,NP0550303,46.0,28.8043,26.7594,35.6957,52.0094,73.1957,108.142,106.4388,73.6915,70.42,final
1999-05-11,1008006,NP0550303,46.0,22.6522,23.2442,54.587,62.8239,90.8696,119.9514,97.9039,88.6892,77.621,final
1999-05-21,1008006,NP0550303,46.0,68.9348,40.5957,120.3913,90.5993,153.2609,155.1326,162.1531,129.6146,98.8665,final
1999-06-01,1008006,NP0550303,46.0,49.0,70.5188,140.587,134.3587,196.3043,216.9181,71.5053,104.3144,90.9158,final
1999-06-11,1008006,NP0550303,46.0,91.8913,87.9674,209.8261,199.0819,283.0652,296.1116,104.2207,105.1388,95.738,final
1999-06-21,1008006,NP0550303,46.0,157.1957,120.5797,298.087,279.0659,434.4783,406.613,129.1575,106.5802,106.6885,final
1999-07-01,1008006,NP0550303,46.0,97.7609,149.5514,346.8478,358.0986,523.1304,544.4667,66.4897,96.9436,96.1519,final
1999-07-11,1008006,NP0550303,46.0,104.0,144.0572,358.9565,414.1884,623.3696,676.0942,73.1263,86.9794,92.3152,final
1999-07-21,1008006,NP0550303,46.0,158.7826,132.3348,360.5435,425.9435,779.0217,795.6087,119.2579,84.9981,97.9411,final
1999-08-01,1008006,NP0550303,46.0,81.7826,100.2638,344.5652,376.6558,832.0,869.113,82.443,91.7005,95.7784,final
1999-08-11,1008006,NP0550303,46.0,141.0652,122.9725,381.6304,355.571,950.413,968.8413,114.138,107.1284,98.1173,final
1999-08-21,1008006,NP0550303,46.0,183.3478,125.579,406.1957,348.8152,1064.8261,1053.8246,144.2405,115.9916,101.0341,final
1999-09-01,1008006,NP0550303,46.0,124.6739,71.8688,449.087,320.4203,1140.5,1055.1746,168.695,138.9403,108.0105,final
1999-09-11,1008006,NP0550303,46.0,51.8913,58.6594,359.913,256.1072,1100.5,1025.8667,89.3682,139.009,107.2049,final
1999-09-21,1008006,NP0550303,46.0,89.087,43.5464,265.6522,174.0746,1032.3913,948.8333,193.8084,149.7502,108.7145,final
1999-10-01,1008006,NP0550303,46.0,52.1304,20.5181,193.1087,122.7239,986.7609,819.8,223.8819,153.031,120.1206,final
1999-10-11,1008006,NP0550303,46.0,10.9783,17.4696,152.1957,81.5341,893.7391,693.2123,71.1107,177.1971,128.5158,final
1999-10-21,1008006,NP0550303,46.0,11.8043,15.4688,74.913,53.4565,746.7609,576.3464,82.0972,133.8129,129.0638,final
1999-11-01,1008006,NP0550303,46.0,2.0,1.7159,24.7826,34.6543,666.9783,477.7986,104.2296,77.893,138.7823,final
1999-11-11,1008006,NP0550303,46.0,0.8913,0.808,14.6957,17.9928,526.8043,355.6341,101.4348,88.2216,146.8146,final
1999-11-21,1008006,NP0550303,46.0,1.3043,0.8601,4.1957,3.3841,344.7609,230.9152,107.5801,106.0639,147.2555,final
1999-12-01,1008006,NP0550303,46.0,2.6739,2.4681,4.8696,4.1362,222.7609,161.5145,102.7557,105.1876,135.7092,final
1999-12-11,1008006,NP0550303,46.0,2.8913,2.4029,6.8696,5.7312,173.7609,105.258,106.5975,107.2366,159.4344,final
1999-12-21,1008006,NP0550303,46.0,2.7609,2.9659,8.3261,7.837,87.4348,64.6775,97.4256,102.7422,130.474,final
2000-01-01,1008006,NP0550303,46.0,4.1087,5.5775,9.7609,10.9464,39.413,49.737,86.1136,94.3403,82.7177,final
2000-01-11,1008006,NP0550303,46.0,4.0,6.8667,10.8696,15.4101,32.4348,39.1341,75.8427,82.1308,86.3653,final
2000-01-21,1008006,NP0550303,46.0,3.4565,6.9261,11.5652,19.3703,24.087,30.5913,70.9078,73.4253,83.976,final
2000-02-01,1008006,NP0550303,46.0,3.7391,8.2971,11.1957,22.0899,25.8261,37.1725,65.7221,66.0509,75.947,final
2000-02-11,1008006,NP0550303,46.0,3.3696,11.4348,10.5652,26.658,28.3043,47.7993,50.9259,56.1003,66.2713,final
2000-02-21,1008006,NP0550303,46.0,2.3478,5.4145,9.4565,25.1464,29.3478,52.3536,70.5539,55.3585,63.1043,final
2000-03-01,1008006,NP0550303,46.0,5.2826,8.7333,11.0,25.5826,31.9565,58.6188,74.8734,59.0176,61.1443,final
2000-03-11,1008006,NP0550303,46.0,4.4783,8.7739,12.1087,22.9217,33.5435,64.9899,68.8131,67.1553,58.0658,final
2000-03-21,1008006,NP0550303,46.0,7.3478,10.0783,17.1087,27.5855,38.1304,72.1022,81.8916,72.1254,58.6226,final
2000-04-01,1008006,NP0550303,46.0,7.8913,11.6978,19.7174,30.55,41.913,78.2225,77.2035,73.2858,58.8433,final
2000-04-11,1008006,NP0550303,46.0,36.5217,12.4297,51.7609,34.2058,74.4348,83.7855,238.2239,139.7122,90.0297,final
2000-04-21,1008006,NP0550303,46.0,13.1739,12.8203,57.587,36.9478,84.1522,89.6797,101.9844,143.9618,94.4547,final
2000-05-01,1008006,NP0550303,46.0,32.1304,26.7594,81.8261,52.0094,112.5435,108.142,116.9116,148.0841,103.7256,final
2000-05-11,1008006,NP0550303,46.0,75.5652,23.2442,120.8696,62.8239,184.7391,119.9514,285.2451,179.7069,149.8553,final
2000-05-21,1008006,NP0550303,46.0,51.7609,40.5957,159.4565,90.5993,234.1522,155.1326,124.4875,168.4471,147.8522,final
2000-06-01,1008006,NP0550303,46.0,223.5652,70.5188,350.8913,134.3587,452.4348,216.9181,302.6599,249.9962,203.7893,final
2000-06-11,1008006,NP0550303,46.0,133.1522,87.9674,408.4783,199.0819,581.1087,296.1116,148.6028,200.1504,193.1024,final
2000-06-21,1008006,NP0550303,46.0,150.0,120.5797,506.7174,279.0659,723.7609,406.613,123.4276,178.7542,176.1253,final
2000-07-01,1008006,NP0550303,46.0,183.7609,149.5514,466.913,358.0986,899.6304,544.4667,122.1346,129.5612,164.055,final
2000-07-11,1008006,NP0550303,46.0,64.0,144.0572,397.7609,414.1884,927.1087,676.0942,46.2909,96.1273,136.586,final
2000-07-21,1008006,NP0550303,46.0,172.913,132.3348,420.6739,425.9435,1086.8478,795.6087,129.547,98.7912,136.1514,final
2000-08-01,1008006,NP0550303,46.0,211.6087,100.2638,448.5217,376.6558,1266.3261,869.113,205.7771,118.5865,145.1834,final
2000-08-11,1008006,NP0550303,46.0,97.7391,122.9725,482.2609,355.571,1288.5,968.8413,80.2822,134.6553,132.6568,final
2000-08-21,1008006,NP0550303,46.0,211.4348,125.579,520.7826,348.8152,1448.1739,1053.8246,165.7501,147.9264,137.069,final
2000-09-01,1008006,NP0550303,46.0,138.7609,71.8688,447.9348,320.4203,1363.3696,1055.1746,187.021,138.5916,128.9337,final
2000-09-11,1008006,NP0550303,46.0,45.2174,58.6594,395.413,256.1072,1275.4348,1025.8667,78.8845,152.3495,124.0927,final
2000-09-21,1008006,NP0550303,46.0,25.7609,43.5464,209.7391,174.0746,1151.1957,948.8333,63.3639,119.375,121.1051,final
2000-10-01,1008006,NP0550303,46.0,6.7609,20.5181,77.7391,122.7239,974.1957,819.8,46.0883,66.1065,118.6064,final
2000-10-11,1008006,NP0550303,46.0,5.9348,17.4696,38.4565,81.5341,916.1304,693.2123,48.6649,52.9382,131.7,final
2000-10-21,1008006,NP0550303,46.0,9.7826,15.4688,22.4783,53.4565,753.0,576.3464,72.2201,51.1819,130.1279,final
2000-11-01,1008006,NP0550303,46.0,1.6739,1.7159,17.3913,34.6543,543.0652,477.7986,99.3742,61.3407,113.3798,final
2000-11-11,1008006,NP0550303,46.0,0.8043,0.808,12.2609,17.9928,446.1304,355.6341,99.9376,79.5237,124.7505,final
2000-11-21,1008006,NP0550303,46.0,0.8043,0.8601,3.2826,3.3841,235.5,230.9152,99.0479,99.242,101.9031,final
2000-12-01,1008006,NP0550303,46.0,2.0652,2.4681,3.6739,4.1362,98.8043,161.5145,94.6051,96.7295,63.4374,final
2000-12-11,1008006,NP0550303,46.0,2.1304,2.4029,5.0,5.7312,55.7174,105.258,96.3195,95.3522,57.0177,final
2000-12-21,1008006,NP0550303,46.0,3.5,2.9659,7.6957,7.837,33.4565,64.6775,106.7043,99.2078,58.1922,final
2001-01-01,1008006,NP0550303,46.0,5.3478,5.5775,10.9783,10.9464,32.0435,49.737,97.8283,100.1522,70.381,final
2001-01-11,1008006,NP0550303,46.0,3.8696,6.8667,12.7174,15.4101,29.9783,39.1341,74.7435,89.4028,81.3657,final
2001-01-21,1008006,NP0550303,46.0,4.2391,6.9261,13.4565,19.3703,24.4348,30.5913,77.4699,79.8648,84.8329,final
2001-02-01,1008006,NP0550303,46.0,2.5,8.2971,10.6087,22.0899,25.2609,37.1725,56.4033,64.2218,74.7488,final
2001-02-11,1008006,NP0550303,46.0,10.2174,11.4348,16.9565,26.658,34.6739,47.7993,92.5926,73.5352,77.2915,final
2001-02-21,1008006,NP0550303,46.0,7.0217,5.4145,19.7391,25.1464,40.8913,52.3536,115.4328,84.6151,81.6172,final
2001-03-01,1008006,NP0550303,46.0,7.1522,8.7333,24.3913,25.5826,45.9783,58.6188,88.4867,96.652,81.5786,final
2001-03-11,1008006,NP0550303,46.0,6.1739,8.7739,20.3478,22.9217,50.0217,64.9899,81.1237,92.1817,80.0398,final
2001-03-21,1008006,NP0550303,46.0,10.1739,10.0783,23.5,27.5855,56.6957,72.1022,100.6344,89.1301,81.2349,final
2001-04-01,1008006,NP0550303,46.0,7.1522,11.6978,23.5,30.55,58.5,78.2225,72.777,82.6141,77.6446,final
2001-04-11,1008006,NP0550303,46.0,25.2826,12.4297,42.6087,34.2058,79.913,83.7855,173.7413,119.0086,95.8709,final
2001-04-21,1008006,NP0550303,46.0,9.8261,12.8203,42.2609,36.9478,85.5,89.6797,83.1978,111.3169,95.8069,final
2001-05-01,1008006,NP0550303,46.0,54.3696,26.7594,89.4783,52.0094,137.3696,108.142,186.9353,160.4244,124.7393,final
2001-05-11,1008006,NP0550303,46.0,19.3913,23.2442,83.587,62.8239,146.5435,119.9514,86.3586,128.5113,120.463,final
2001-05-21,1008006,NP0550303,46.0,38.6739,40.5957,112.4348,90.5993,178.1957,155.1326,95.7853,121.7054,113.9664,final
2001-06-01,1008006,NP0550303,46.0,40.8478,70.5188,98.913,134.3587,211.8913,216.9181,60.7104,75.4461,97.7847,final
2001-06-11,1008006,NP0550303,46.0,72.2391,87.9674,151.7609,199.0819,277.9565,296.1116,83.082,77.3672,94.0691,final
2001-06-21,1008006,NP0550303,46.0,146.1087,120.5797,259.1957,279.0659,413.8913,406.613,120.3289,93.126,101.747,final
2001-07-01,1008006,NP0550303,46.0,107.5,149.5514,325.8478,358.0986,514.2391,544.4667,72.7913,91.2386,94.5484,final
2001-07-11,1008006,NP0550303,46.0,157.8478,144.0572,411.4565,414.1884,646.8043,676.0942,109.2519,99.356,95.7309,final
2001-07-21,1008006,NP0550303,46.0,222.2391,132.3348,487.587,425.9435,859.2174,795.6087,165.4636,114.1402,107.8957,final
2001-08-01,1008006,NP0550303,46.0,79.5652,100.2638,459.6522,376.6558,884.413,869.113,80.3365,121.4652,101.7404,final
2001-08-11,1008006,NP0550303,46.0,127.6957,122.9725,429.5,355.571,992.7174,968.8413,103.6908,120.2229,102.4392,final
2001-08-21,1008006,NP0550303,46.0,138.8913,125.579,346.1522,348.8152,1092.9348,1053.8246,110.1948,99.2578,103.6764,final
2001-09-01,1008006,NP0550303,46.0,125.2826,71.8688,391.8696,320.4203,1177.3696,1055.1746,169.4869,121.6238,111.4718,final
2001-09-11,1008006,NP0550303,46.0,28.6957,58.6594,292.8696,256.1072,1133.8261,1025.8667,52.9311,113.8149,110.4221,final
2001-09-21,1008006,NP0550303,46.0,24.4565,43.5464,178.4348,174.0746,1012.1739,948.8333,60.6771,102.3687,106.606,final
2001-10-01,1008006,NP0550303,46.0,33.0435,20.5181,86.1957,122.7239,937.7174,819.8,149.0842,72.478,114.2103,final
2001-10-11,1008006,NP0550303,46.0,12.3043,17.4696,69.8043,81.5341,792.1739,693.2123,77.0124,87.1854,114.0728,final
2001-10-21,1008006,NP0550303,46.0,17.8261,15.4688,63.1739,53.4565,587.7609,576.3464,111.5163,115.3135,101.9467,final
2001-11-01,1008006,NP0550303,46.0,5.3913,1.7159,35.5217,34.6543,513.587,477.7986,154.7259,101.9425,107.3367,final
2001-11-11,1008006,NP0550303,46.0,0.5435,0.808,23.7609,17.9928,386.4348,355.6341,95.446,120.6057,108.4239,final
2001-11-21,1008006,NP0550303,46.0,0.5217,0.8601,6.4565,3.3841,248.0652,230.9152,94.2253,122.9561,107.1187,final
2001-12-01,1008006,NP0550303,46.0,2.3043,2.4681,3.3696,4.1362,125.087,161.5145,97.8071,94.5766,78.7612,final
2001-12-11,1008006,NP0550303,46.0,2.2174,2.4029,5.0435,5.7312,98.6087,105.258,97.4941,95.6285,94.231,final
2001-12-21,1008006,NP0550303,46.0,2.3261,2.9659,6.8478,7.837,76.4783,64.6775,91.9676,94.4546,115.8022,final
2002-01-01,1008006,NP0550303,46.0,6.6739,5.5775,11.2174,10.9464,50.1087,49.737,110.3651,101.2938,100.6223,final
2002-01-11,1008006,NP0550303,46.0,18.5652,6.8667,27.5652,15.4101,56.3696,39.1341,198.5833,147.8355,135.0785,final
2002-01-21,1008006,NP0550303,46.0,8.8913,6.9261,34.1304,19.3703,47.4348,30.5913,116.4783,150.2554,141.4953,final
2002-02-01,1008006,NP0550303,46.0,12.0435,8.2971,39.5,22.0899,54.087,37.1725,128.1744,154.2544,135.8567,final
2002-02-11,1008006,NP0550303,46.0,26.9565,11.4348,47.8913,26.658,80.5,47.7993,194.4444,157.9228,156.5764,final
2002-02-21,1008006,NP0550303,46.0,14.6522,5.4145,53.6522,25.1464,94.6304,52.3536,188.7003,181.1059,167.8017,final
2002-03-01,1008006,NP0550303,46.0,11.6739,8.7333,53.2826,25.5826,104.0,58.6188,121.412,177.847,166.1351,final
2002-03-11,1008006,NP0550303,46.0,9.1304,8.7739,35.4565,22.9217,110.913,64.9899,102.5884,138.0745,161.2392,final
2002-03-21,1008006,NP0550303,46.0,14.3696,10.0783,35.1739,27.5855,122.9565,72.1022,128.4602,120.1897,161.9403,final
2002-04-01,1008006,NP0550303,46.0,7.6957,11.6978,31.1957,30.55,123.9783,78.2225,76.0318,101.5922,151.8641,final
2002-04-11,1008006,NP0550303,46.0,7.1304,12.4297,29.1957,34.2058,112.5435,83.7855,69.5963,88.6663,130.6636,final
2002-04-21,1008006,NP0550303,46.0,12.2609,12.8203,27.087,36.9478,115.913,89.6797,96.8608,78.9961,126.3176,final
2002-05-01,1008006,NP0550303,46.0,14.5,26.7594,33.8913,52.0094,118.3696,108.142,61.3991,70.7817,108.657,final
2002-05-11,1008006,NP0550303,46.0,14.0,23.2442,40.7609,62.8239,105.413,119.9514,67.2704,69.7036,88.8124,final
2002-05-21,1008006,NP0550303,46.0,44.6087,40.5957,73.1087,90.5993,135.3696,155.1326,108.8014,82.6136,88.032,final
2002-06-01,1008006,NP0550303,46.0,62.6087,70.5188,121.2174,134.3587,186.3043,216.9181,89.5256,90.8968,86.5089,final
2002-06-11,1008006,NP0550303,46.0,74.1087,87.9674,181.3261,199.0819,251.2826,296.1116,85.0929,91.5077,85.3553,final
2002-06-21,1008006,NP0550303,46.0,86.6087,120.5797,223.3261,279.0659,323.5217,406.613,72.9486,80.7173,80.0555,final
2002-07-01,1008006,NP0550303,46.0,147.5652,149.5514,308.2826,358.0986,463.3913,544.4667,98.7148,86.4667,85.3778,final
2002-07-11,1008006,NP0550303,46.0,129.413,144.0572,363.587,414.1884,585.6739,676.0942,90.1755,88.071,86.821,final
2002-07-21,1008006,NP0550303,46.0,114.2391,132.3348,391.2174,425.9435,687.6522,795.6087,86.8237,92.0343,86.5994,final
2002-08-01,1008006,NP0550303,46.0,152.587,100.2638,396.2391,376.6558,825.7391,869.113,149.7067,105.0648,95.0662,final
2002-08-11,1008006,NP0550303,46.0,146.0435,122.9725,412.8696,355.571,957.7826,968.8413,118.0281,115.6737,98.8702,final
2002-08-21,1008006,NP0550303,46.0,53.1739,125.579,351.8043,348.8152,966.3478,1053.8246,44.5507,100.8331,91.7771,final
2002-09-01,1008006,NP0550303,46.0,40.8696,71.8688,240.087,320.4203,944.6087,1055.1746,59.6725,75.6875,89.6199,final
2002-09-11,1008006,NP0550303,46.0,34.7826,58.6594,128.8261,256.1072,905.2826,1025.8667,62.4929,52.1692,88.3591,final
2002-09-21,1008006,NP0550303,46.0,33.087,43.5464,108.7391,174.0746,851.7609,948.8333,78.4548,64.506,89.876,final
2002-10-01,1008006,NP0550303,46.0,12.587,20.5181,80.4565,122.7239,716.7826,819.8,68.9195,68.1539,87.5853,final
2002-10-11,1008006,NP0550303,46.0,12.9348,17.4696,58.6087,81.5341,600.3043,693.2123,79.8181,74.9543,86.7881,final
2002-10-21,1008006,NP0550303,46.0,12.4783,15.4688,38.0,53.4565,498.5435,576.3464,85.3896,75.6423,86.7309,final
2002-11-01,1008006,NP0550303,46.0,1.1957,1.7159,26.6087,34.6543,347.1522,477.7986,92.2529,81.9824,73.2171,final
2002-11-11,1008006,NP0550303,46.0,0.7174,0.808,14.3913,17.9928,201.8261,355.6341,98.4404,87.1344,57.9339,final
2002-11-21,1008006,NP0550303,46.0,0.6957,0.8601,2.6087,3.3841,149.3478,230.9152,97.193,94.2068,66.1427,final
2002-12-01,1008006,NP0550303,46.0,2.3913,2.4681,3.8043,4.1362,110.8696,161.5145,98.9715,97.6522,70.4719,final
2002-12-11,1008006,NP0550303,46.0,2.2174,2.4029,5.3043,5.7312,78.3043,105.258,97.4941,97.2868,76.6145,final
2002-12-21,1008006,NP0550303,46.0,3.0,2.9659,7.6087,7.837,48.2174,64.6775,100.4275,98.7203,77.9584,final
